PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,MONTH
322.00,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",GCN,GCN,416,1
323.00,9E,Endeavor Air Inc.,DTW,MDT,629,1
323.00,9X,"Southern Airways Express, dba Mokulele Airlines",HRO,DFW,416,1
323.00,AA,American Airlines Inc.,PHL,RDU,694,1
323.00,AA,American Airlines Inc.,PIT,PHL,699,1
323.00,AS,Alaska Airlines Inc.,LAS,ANC,839,1
323.00,B6,JetBlue Airways,JFK,TPA,678,1
323.00,DL,Delta Air Lines Inc.,BOS,ORD,724,1
323.00,F9,Frontier Airlines Inc.,EWR,PBI,722,1
323.00,F9,Frontier Airlines Inc.,LAS,ELP,694,1
323.00,F9,Frontier Airlines Inc.,PNS,DEN,694,1
323.00,NK,Spirit Air Lines,FLL,LAS,694,1
323.00,NK,Spirit Air Lines,TPA,SJU,722,1
323.00,UA,United Air Lines Inc.,EWR,MCI,612,1
323.00,UA,United Air Lines Inc.,MSY,DEN,838,1
323.00,WN,Southwest Airlines Co.,BNA,STL,838,1
323.00,WN,Southwest Airlines Co.,MCO,GRR,614,1
323.00,WN,Southwest Airlines Co.,OAK,BUR,614,1
323.00,WN,Southwest Airlines Co.,SNA,LAS,614,1
324.00,AA,American Airlines Inc.,CVG,DFW,699,1
324.00,AS,Alaska Airlines Inc.,FLL,SFO,888,1
324.00,AS,Alaska Airlines Inc.,STL,SEA,614,1
324.00,G4,Allegiant Air,BIL,LAS,694,1
324.00,MQ,Envoy Air,DFW,MRY,673,1
324.00,MX,Breeze Aviation Group DBA  Breeze,TPA,CAK,748,1
324.00,NK,Spirit Air Lines,SMF,SNA,694,1
324.00,NK,Spirit Air Lines,TPA,STL,722,1
324.00,OO,SkyWest Airlines Inc.,MSN,ORD,673,1
324.00,OO,SkyWest Airlines Inc.,MSP,MSN,673,1
324.00,UA,United Air Lines Inc.,BNA,EWR,838,1
324.00,UA,United Air Lines Inc.,MSP,DEN,888,1
324.00,X9,Omni Air International LLC,OGG,PHX,627,1
325.00,9E,Endeavor Air Inc.,ATL,GSP,638,1
325.00,AA,American Airlines Inc.,CLT,DCA,614,1
325.00,DL,Delta Air Lines Inc.,MSY,DTW,698,1
325.00,F9,Frontier Airlines Inc.,SJU,MCO,694,1
325.00,G4,Allegiant Air,SFB,MCI,694,1
325.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,PKB,BKW,674,1
325.00,OO,SkyWest Airlines Inc.,FOD,ORD,629,1
325.00,UA,United Air Lines Inc.,BOS,DEN,622,1
325.00,UA,United Air Lines Inc.,DEN,MSY,838,1
325.00,UA,United Air Lines Inc.,IAH,SEA,634,1
325.00,WN,Southwest Airlines Co.,DEN,DTW,838,1
325.00,WN,Southwest Airlines Co.,SAT,COS,614,1
325.00,WN,Southwest Airlines Co.,STL,SJU,614,1
325.00,YX,Republic Airline,BOS,IAD,677,1
326.00,AA,American Airlines Inc.,MIA,RIC,838,1
326.00,AA,American Airlines Inc.,PHX,PDX,614,1
326.00,AS,Alaska Airlines Inc.,PDX,BUR,612,1
326.00,B6,JetBlue Airways,FLL,BUF,678,1
326.00,DL,Delta Air Lines Inc.,DTW,MSP,698,1
326.00,DL,Delta Air Lines Inc.,MSP,IAH,724,1
326.00,DL,Delta Air Lines Inc.,PHX,SLC,723,1
326.00,F9,Frontier Airlines Inc.,BUR,PHX,722,1
326.00,F9,Frontier Airlines Inc.,LAS,XNA,694,1
326.00,F9,Frontier Airlines Inc.,MCO,SJU,694,1
326.00,G4,Allegiant Air,GJT,AZA,694,1
326.00,G4,Allegiant Air,PBI,AUS,694,1
326.00,NK,Spirit Air Lines,IAH,DTW,722,1
326.00,NK,Spirit Air Lines,MCI,LAX,694,1
326.00,OO,SkyWest Airlines Inc.,DTW,IMT,629,1
326.00,QX,Horizon Air,RNO,SEA,673,1
326.00,WN,Southwest Airlines Co.,MDW,RSW,838,1
326.00,WN,Southwest Airlines Co.,OAK,ONT,838,1
326.00,YX,Republic Airline,ALB,MIA,673,1
327.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",CDB,ANC,483,1
327.00,DL,Delta Air Lines Inc.,ATL,ROC,698,1
327.00,DL,Delta Air Lines Inc.,DTW,FLL,622,1
327.00,G4,Allegiant Air,TUL,SFB,698,1
327.00,OO,SkyWest Airlines Inc.,CPR,DEN,673,1
327.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,PDX,614,1
327.00,UA,United Air Lines Inc.,BOI,DEN,839,1
327.00,UA,United Air Lines Inc.,EWR,JAX,888,1
327.00,UA,United Air Lines Inc.,FSD,DEN,614,1
327.00,UA,United Air Lines Inc.,MCO,ORD,622,1
327.00,WN,Southwest Airlines Co.,ATL,STL,838,1
327.00,WN,Southwest Airlines Co.,GRR,MCO,614,1
327.00,WN,Southwest Airlines Co.,LAS,SMF,838,1
327.00,WN,Southwest Airlines Co.,MDW,PHL,838,1
328.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,YIP,614,1
328.00,9E,Endeavor Air Inc.,TVC,DTW,638,1
328.00,AA,American Airlines Inc.,JFK,LAS,627,1
328.00,AA,American Airlines Inc.,MIA,SAT,614,1
328.00,AS,Alaska Airlines Inc.,PHX,PDX,694,1
328.00,AS,Alaska Airlines Inc.,SFO,MCO,888,1
328.00,DL,Delta Air Lines Inc.,JFK,RSW,888,1
328.00,F9,Frontier Airlines Inc.,MCO,MIA,699,1
328.00,G4,Allegiant Air,BLV,LAS,694,1
328.00,GCA,"Global Crossing Airlines, Inc.",TPA,MDT,699,1
328.00,MQ,Envoy Air,MIA,ROC,673,1
328.00,NK,Spirit Air Lines,BWI,MSY,722,1
328.00,NK,Spirit Air Lines,LAS,MCI,698,1
328.00,OH,PSA Airlines Inc.,BUF,CLT,638,1
328.00,OH,PSA Airlines Inc.,CRW,CLT,638,1
328.00,OO,SkyWest Airlines Inc.,DEN,HOB,629,1
328.00,OO,SkyWest Airlines Inc.,MSP,LNK,629,1
328.00,OO,SkyWest Airlines Inc.,ORD,JAC,673,1
328.00,UA,United Air Lines Inc.,EWR,SEA,612,1
328.00,UA,United Air Lines Inc.,ORD,BZN,698,1
328.00,WN,Southwest Airlines Co.,OMA,STL,614,1
328.00,WN,Southwest Airlines Co.,PHL,FLL,612,1
328.00,WN,Southwest Airlines Co.,TUL,PHX,614,1
328.00,YX,Republic Airline,PHL,GSO,673,1
329.00,AA,American Airlines Inc.,PHL,PBI,614,1
329.00,AS,Alaska Airlines Inc.,AUS,SEA,634,1
329.00,DL,Delta Air Lines Inc.,LAX,PDX,723,1
329.00,DL,Delta Air Lines Inc.,MSP,BOS,614,1
329.00,F9,Frontier Airlines Inc.,MCO,CLE,722,1
329.00,OH,PSA Airlines Inc.,DCA,MCI,638,1
329.00,VI,Vieques Air Link Inc.,SIG,CPX,131,1
329.00,WN,Southwest Airlines Co.,PHX,DSM,614,1
329.00,X9,Omni Air International LLC,DFW,CVG,627,1
329.00,YX,Republic Airline,ORF,CLT,673,1
330.00,2JQ,Delux Public Charter LLC,LAS,RNO,674,1
330.00,AA,American Airlines Inc.,PHL,FLL,698,1
330.00,DL,Delta Air Lines Inc.,ATL,FLL,626,1
330.00,DL,Delta Air Lines Inc.,SEA,ATL,623,1
330.00,G4,Allegiant Air,AZA,GJT,694,1
330.00,G4,Allegiant Air,BNA,PGD,694,1
330.00,G4,Allegiant Air,SFB,BGR,698,1
330.00,NK,Spirit Air Lines,LAS,CLE,722,1
330.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,BZN,614,1
330.00,UA,United Air Lines Inc.,DEN,LAX,698,1
330.00,WN,Southwest Airlines Co.,AUS,BUR,838,1
331.00,AA,American Airlines Inc.,BDL,ORD,614,1
331.00,AA,American Airlines Inc.,SEA,DFW,614,1
331.00,F9,Frontier Airlines Inc.,LAS,LIT,694,1
331.00,MX,Breeze Aviation Group DBA  Breeze,SAT,XNA,678,1
331.00,PT,Piedmont Airlines,CLT,SDF,675,1
331.00,UA,United Air Lines Inc.,DEN,SEA,694,1
331.00,UA,United Air Lines Inc.,GEG,DEN,888,1
331.00,UA,United Air Lines Inc.,MCO,IAH,838,1
331.00,UA,United Air Lines Inc.,RSW,IAD,698,1
331.00,WN,Southwest Airlines Co.,ATL,LGA,838,1
332.00,2JQ,Delux Public Charter LLC,RNO,LAS,674,1
332.00,AA,American Airlines Inc.,DEN,PHX,721,1
332.00,AA,American Airlines Inc.,DFW,GSO,698,1
332.00,AA,American Airlines Inc.,IAD,DFW,694,1
332.00,AS,Alaska Airlines Inc.,PDX,TUS,614,1
332.00,C5,CommuteAir LLC dba CommuteAir,IAH,MEM,675,1
332.00,DL,Delta Air Lines Inc.,CHA,ATL,622,1
332.00,DL,Delta Air Lines Inc.,DTW,PHL,698,1
332.00,F9,Frontier Airlines Inc.,RSW,TTN,694,1
332.00,GCA,"Global Crossing Airlines, Inc.",BUR,DAL,694,1
332.00,NK,Spirit Air Lines,STL,TPA,722,1
332.00,OO,SkyWest Airlines Inc.,JAX,ORD,673,1
332.00,UA,United Air Lines Inc.,BOS,IAH,698,1
332.00,UA,United Air Lines Inc.,DEN,SFO,698,1
332.00,UA,United Air Lines Inc.,EWR,CHS,614,1
332.00,UA,United Air Lines Inc.,MSP,ORD,698,1
332.00,UA,United Air Lines Inc.,ORF,IAH,888,1
332.00,WN,Southwest Airlines Co.,DEN,HDN,614,1
332.00,WN,Southwest Airlines Co.,MCO,RDU,838,1
332.00,WN,Southwest Airlines Co.,ONT,HOU,614,1
332.00,YX,Republic Airline,IAD,CHS,673,1
333.00,AA,American Airlines Inc.,BNA,MIA,838,1
333.00,AA,American Airlines Inc.,CLE,CLT,694,1
333.00,AA,American Airlines Inc.,DFW,TPA,721,1
333.00,AA,American Airlines Inc.,MIA,BNA,838,1
333.00,EV,ExpressJet Airlines LLC d/b/a aha!,RNO,PSP,675,1
333.00,F9,Frontier Airlines Inc.,DFW,ONT,722,1
333.00,NK,Spirit Air Lines,SJU,FLL,694,1
333.00,UA,United Air Lines Inc.,DEN,BNA,839,1
333.00,UA,United Air Lines Inc.,DEN,RNO,698,1
333.00,UA,United Air Lines Inc.,IAH,BOS,839,1
333.00,UA,United Air Lines Inc.,LAX,EWR,637,1
333.00,UA,United Air Lines Inc.,ORD,IAH,623,1
333.00,UA,United Air Lines Inc.,ORD,JAX,694,1
333.00,UA,United Air Lines Inc.,ORD,SFO,637,1
333.00,WN,Southwest Airlines Co.,HOU,LGA,614,1
333.00,WN,Southwest Airlines Co.,HOU,OKC,838,1
333.00,WN,Southwest Airlines Co.,LAX,OMA,614,1
333.00,WN,Southwest Airlines Co.,MCO,ORF,614,1
333.00,WN,Southwest Airlines Co.,SJC,DAL,838,1
334.00,9K,Cape Air,STL,IRK,125,1
334.00,DL,Delta Air Lines Inc.,DTW,PDX,699,1
334.00,DL,Delta Air Lines Inc.,ORD,MSP,698,1
334.00,F9,Frontier Airlines Inc.,ATL,DTW,722,1
334.00,F9,Frontier Airlines Inc.,SWF,MIA,694,1
334.00,G4,Allegiant Air,FLL,LEX,698,1
334.00,NK,Spirit Air Lines,LAX,DEN,694,1
334.00,NK,Spirit Air Lines,MCO,BQN,722,1
334.00,WN,Southwest Airlines Co.,DEN,IND,838,1
334.00,WN,Southwest Airlines Co.,OAK,PSP,614,1
334.00,WN,Southwest Airlines Co.,PHX,MKE,838,1
335.00,AA,American Airlines Inc.,TPA,RDU,698,1
335.00,DL,Delta Air Lines Inc.,BOS,LGA,723,1
335.00,DL,Delta Air Lines Inc.,LAX,MSP,626,1
335.00,F9,Frontier Airlines Inc.,MCO,STL,694,1
335.00,F9,Frontier Airlines Inc.,TPA,PWM,694,1
335.00,MQ,Envoy Air,LFT,DFW,673,1
335.00,OH,PSA Airlines Inc.,DCA,BHM,638,1
335.00,OH,PSA Airlines Inc.,MGM,DCA,631,1
335.00,WN,Southwest Airlines Co.,BWI,LGA,614,1
335.00,WN,Southwest Airlines Co.,CLE,MCO,614,1
336.00,AA,American Airlines Inc.,DFW,SAT,721,1
336.00,AS,Alaska Airlines Inc.,SEA,FAT,634,1
336.00,DL,Delta Air Lines Inc.,DTW,PBI,699,1
336.00,F9,Frontier Airlines Inc.,IND,RSW,722,1
336.00,F9,Frontier Airlines Inc.,MCO,BMI,699,1
336.00,MQ,Envoy Air,ORD,CLE,677,1
336.00,NK,Spirit Air Lines,EWR,TPA,694,1
336.00,OO,SkyWest Airlines Inc.,DLH,MSP,673,1
336.00,WN,Southwest Airlines Co.,BUF,PHX,614,1
336.00,WN,Southwest Airlines Co.,RNO,LAX,838,1
337.00,AA,American Airlines Inc.,OGG,DFW,887,1
337.00,B6,JetBlue Airways,EWR,PBI,678,1
337.00,B6,JetBlue Airways,TPA,JFK,678,1
337.00,DL,Delta Air Lines Inc.,LAS,MSP,614,1
337.00,F9,Frontier Airlines Inc.,DRO,LAS,722,1
337.00,F9,Frontier Airlines Inc.,MCO,ORF,694,1
337.00,NK,Spirit Air Lines,MCI,LAX,722,1
337.00,QX,Horizon Air,SAN,SBA,673,1
337.00,UA,United Air Lines Inc.,JAX,IAH,888,1
337.00,WN,Southwest Airlines Co.,ABQ,SAN,614,1
337.00,WN,Southwest Airlines Co.,BNA,CMH,838,1
337.00,WN,Southwest Airlines Co.,DEN,MEM,614,1
337.00,WN,Southwest Airlines Co.,LIT,PHX,614,1
337.00,WN,Southwest Airlines Co.,SEA,OAK,838,1
337.00,YV,Mesa Airlines Inc.,DFW,LIT,638,1
337.00,YX,Republic Airline,MIA,ALB,673,1
338.00,2JQ,Delux Public Charter LLC,CCR,BUR,674,1
338.00,2JQ,Delux Public Charter LLC,MIA,HPN,674,1
338.00,9E,Endeavor Air Inc.,DTW,MSN,638,1
338.00,AA,American Airlines Inc.,SEA,ORD,699,1
338.00,AS,Alaska Airlines Inc.,BUR,PDX,614,1
338.00,DL,Delta Air Lines Inc.,DTW,IND,608,1
338.00,F9,Frontier Airlines Inc.,MCO,XNA,694,1
338.00,GV,Grant Aviation,BET,EMK,416,1
338.00,MX,Breeze Aviation Group DBA  Breeze,CAK,TPA,748,1
338.00,MX,Breeze Aviation Group DBA  Breeze,XNA,MSY,678,1
338.00,OH,PSA Airlines Inc.,MHT,DCA,631,1
338.00,OO,SkyWest Airlines Inc.,EWR,MSP,638,1
338.00,OO,SkyWest Airlines Inc.,SFO,MTJ,673,1
338.00,UA,United Air Lines Inc.,BNA,IAH,888,1
338.00,UA,United Air Lines Inc.,DEN,TPA,694,1
338.00,WN,Southwest Airlines Co.,CVG,DEN,614,1
338.00,WN,Southwest Airlines Co.,LAS,OMA,838,1
338.00,WN,Southwest Airlines Co.,OKC,STL,612,1
339.00,9E,Endeavor Air Inc.,XNA,MSP,638,1
339.00,AA,American Airlines Inc.,ABQ,ORD,614,1
339.00,AA,American Airlines Inc.,MIA,MSY,721,1
339.00,AA,American Airlines Inc.,PBI,MIA,614,1
339.00,F9,Frontier Airlines Inc.,PHL,MSY,694,1
339.00,G4,Allegiant Air,HOU,LEX,698,1
339.00,G4,Allegiant Air,PVU,PIE,694,1
339.00,NK,Spirit Air Lines,LAX,MCI,694,1
339.00,OH,PSA Airlines Inc.,PHL,DTW,631,1
339.00,OO,SkyWest Airlines Inc.,GNV,DFW,631,1
339.00,OO,SkyWest Airlines Inc.,ORD,EWR,631,1
339.00,WN,Southwest Airlines Co.,HOU,SMF,612,1
339.00,WN,Southwest Airlines Co.,PHX,TUL,614,1
339.00,X9,Omni Air International LLC,LAX,MEM,627,1
339.00,YX,Republic Airline,PHL,IAH,673,1
340.00,9E,Endeavor Air Inc.,MSP,XNA,638,1
340.00,AA,American Airlines Inc.,LAS,DFW,614,1
340.00,AA,American Airlines Inc.,SFO,ORD,699,1
340.00,B6,JetBlue Airways,SFO,LAX,699,1
340.00,F9,Frontier Airlines Inc.,DEN,HRL,722,1
340.00,F9,Frontier Airlines Inc.,SAT,LAS,694,1
340.00,G4,Allegiant Air,LAX,MFR,698,1
340.00,G4,Allegiant Air,PIE,AVL,698,1
340.00,MX,Breeze Aviation Group DBA  Breeze,CMH,CHS,678,1
340.00,NK,Spirit Air Lines,MSY,LAS,722,1
340.00,OO,SkyWest Airlines Inc.,DFW,CAE,631,1
340.00,UA,United Air Lines Inc.,CLE,PHX,614,1
341.00,AA,American Airlines Inc.,ABQ,PHX,694,1
341.00,AA,American Airlines Inc.,DCA,MIA,721,1
341.00,DL,Delta Air Lines Inc.,ANC,SLC,888,1
341.00,DL,Delta Air Lines Inc.,ATL,STX,694,1
341.00,DL,Delta Air Lines Inc.,SLC,ANC,888,1
341.00,F9,Frontier Airlines Inc.,LAS,TUS,722,1
341.00,UA,United Air Lines Inc.,EWR,DEN,694,1
341.00,UA,United Air Lines Inc.,HDN,EWR,838,1
341.00,WN,Southwest Airlines Co.,LGB,SJC,614,1
341.00,WN,Southwest Airlines Co.,PHX,ABQ,838,1
342.00,AA,American Airlines Inc.,MDT,DFW,698,1
342.00,DL,Delta Air Lines Inc.,SLC,CLE,698,1
342.00,NK,Spirit Air Lines,DTW,IAH,694,1
342.00,NK,Spirit Air Lines,LAX,MCI,722,1
342.00,NK,Spirit Air Lines,MSP,TPA,722,1
342.00,OO,SkyWest Airlines Inc.,ORD,STL,631,1
342.00,WN,Southwest Airlines Co.,BNA,MYR,614,1
342.00,WN,Southwest Airlines Co.,BUR,DEN,614,1
342.00,WN,Southwest Airlines Co.,MEM,HOU,614,1
342.00,WN,Southwest Airlines Co.,PWM,BWI,838,1
342.00,WN,Southwest Airlines Co.,STL,CLE,614,1
343.00,AA,American Airlines Inc.,JFK,MIA,699,1
343.00,AS,Alaska Airlines Inc.,ORD,ANC,888,1
343.00,F9,Frontier Airlines Inc.,MCO,ROC,694,1
343.00,NK,Spirit Air Lines,CMH,MCO,722,1
343.00,WN,Southwest Airlines Co.,MCO,MSP,614,1
343.00,WN,Southwest Airlines Co.,OAK,SNA,614,1
343.00,WN,Southwest Airlines Co.,OMA,LAX,614,1
343.00,WN,Southwest Airlines Co.,SLC,ONT,614,1
343.00,WN,Southwest Airlines Co.,TPA,LGA,614,1
343.00,WN,Southwest Airlines Co.,TPA,SDF,614,1
344.00,9E,Endeavor Air Inc.,LGA,XNA,638,1
344.00,9E,Endeavor Air Inc.,MSN,DTW,638,1
344.00,AS,Alaska Airlines Inc.,MCO,SFO,888,1
344.00,DL,Delta Air Lines Inc.,BHM,ATL,359,1
344.00,DL,Delta Air Lines Inc.,SEA,JFK,626,1
344.00,F9,Frontier Airlines Inc.,TPA,SYR,694,1
344.00,G4,Allegiant Air,XNA,SFB,698,1
344.00,NK,Spirit Air Lines,BWI,DFW,694,1
344.00,NK,Spirit Air Lines,IND,FLL,694,1
344.00,OH,PSA Airlines Inc.,CLT,LEX,631,1
344.00,OO,SkyWest Airlines Inc.,BNA,MSP,673,1
344.00,UA,United Air Lines Inc.,EWR,MCO,839,1
344.00,WN,Southwest Airlines Co.,RNO,DAL,614,1
345.00,9E,Endeavor Air Inc.,GNV,ATL,629,1
345.00,AA,American Airlines Inc.,DFW,AUS,698,1
345.00,B6,JetBlue Airways,MIA,BOS,724,1
345.00,G4,Allegiant Air,PGD,BNA,694,1
345.00,G4,Allegiant Air,SGF,LAX,698,1
345.00,MQ,Envoy Air,DFW,GRR,673,1
345.00,UA,United Air Lines Inc.,CID,DEN,698,1
345.00,UA,United Air Lines Inc.,JAC,DEN,698,1
345.00,UA,United Air Lines Inc.,LAS,LAX,888,1
345.00,WN,Southwest Airlines Co.,HNL,ITO,838,1
345.00,WN,Southwest Airlines Co.,HOU,SJU,612,1
345.00,YX,Republic Airline,CLT,EWR,673,1
346.00,AA,American Airlines Inc.,DFW,GSP,698,1
346.00,B6,JetBlue Airways,JFK,BQN,721,1
346.00,MX,Breeze Aviation Group DBA  Breeze,CAK,MSY,748,1
346.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,SNA,612,1
346.00,UA,United Air Lines Inc.,HNL,SFO,839,1
346.00,UA,United Air Lines Inc.,MCO,ORD,839,1
347.00,AA,American Airlines Inc.,DFW,MSO,698,1
347.00,AS,Alaska Airlines Inc.,FLL,SAN,888,1
347.00,G4,Allegiant Air,SFB,SDF,698,1
347.00,G4,Allegiant Air,VPS,CVG,698,1
347.00,NK,Spirit Air Lines,TPA,MSP,722,1
347.00,OO,SkyWest Airlines Inc.,BZN,SAN,673,1
347.00,UA,United Air Lines Inc.,ALB,ORD,888,1
347.00,UA,United Air Lines Inc.,BWI,ORD,694,1
347.00,UA,United Air Lines Inc.,RSW,EWR,839,1
347.00,WN,Southwest Airlines Co.,KOA,HNL,838,1
347.00,WN,Southwest Airlines Co.,PHX,MCI,838,1
347.00,WN,Southwest Airlines Co.,TUS,DEN,838,1
348.00,C5,CommuteAir LLC dba CommuteAir,MEM,IAH,675,1
348.00,F9,Frontier Airlines Inc.,BUF,MCO,694,1
348.00,F9,Frontier Airlines Inc.,PHX,ATL,722,1
348.00,G4,Allegiant Air,GFK,LAS,698,1
348.00,G4,Allegiant Air,LAS,SNA,694,1
348.00,MX,Breeze Aviation Group DBA  Breeze,XNA,SAT,678,1
348.00,OO,SkyWest Airlines Inc.,LAX,SAT,631,1
348.00,OO,SkyWest Airlines Inc.,MSP,SAT,673,1
348.00,OO,SkyWest Airlines Inc.,RNO,LAX,631,1
348.00,UA,United Air Lines Inc.,JAX,EWR,614,1
348.00,UA,United Air Lines Inc.,SMF,IAH,612,1
348.00,WN,Southwest Airlines Co.,HNL,LIH,838,1
348.00,WN,Southwest Airlines Co.,PHX,COS,838,1
348.00,YV,Mesa Airlines Inc.,CHS,IAD,673,1
349.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",JRV,CPX,131,1
349.00,9E,Endeavor Air Inc.,GSP,ATL,638,1
349.00,AA,American Airlines Inc.,TPA,CLT,694,1
349.00,DL,Delta Air Lines Inc.,DTW,EWR,694,1
349.00,EV,ExpressJet Airlines LLC d/b/a aha!,PSP,RNO,675,1
349.00,OH,PSA Airlines Inc.,ROC,CLT,638,1
349.00,WN,Southwest Airlines Co.,LAX,HNL,838,1
349.00,WN,Southwest Airlines Co.,PSP,DEN,614,1
349.00,WN,Southwest Airlines Co.,SRQ,MDW,838,1
349.00,YX,Republic Airline,PBI,IAD,673,1
350.00,AA,American Airlines Inc.,DCA,PHX,699,1
350.00,AA,American Airlines Inc.,DFW,MDT,698,1
350.00,DL,Delta Air Lines Inc.,CLE,SLC,698,1
350.00,G4,Allegiant Air,EYW,AVL,698,1
350.00,NK,Spirit Air Lines,CMH,FLL,722,1
350.00,PT,Piedmont Airlines,BOS,MDT,675,1
350.00,UA,United Air Lines Inc.,EWR,BNA,694,1
350.00,UA,United Air Lines Inc.,FLL,IAD,839,1
350.00,UA,United Air Lines Inc.,IAD,HDN,694,1
350.00,WN,Southwest Airlines Co.,ONT,DAL,838,1
350.00,WN,Southwest Airlines Co.,STL,CMH,838,1
351.00,AA,American Airlines Inc.,CHS,DCA,698,1
351.00,F9,Frontier Airlines Inc.,ELP,DEN,694,1
351.00,F9,Frontier Airlines Inc.,MCO,EWR,694,1
351.00,G4,Allegiant Air,CVG,VPS,698,1
351.00,G4,Allegiant Air,LEX,PIE,694,1
351.00,NK,Spirit Air Lines,MCO,LBE,722,1
351.00,OO,SkyWest Airlines Inc.,DFW,GNV,631,1
351.00,UA,United Air Lines Inc.,DEN,PIT,698,1
351.00,UA,United Air Lines Inc.,IAH,SMF,612,1
351.00,WN,Southwest Airlines Co.,DEN,GEG,838,1
351.00,WN,Southwest Airlines Co.,ELP,LAS,614,1
351.00,WN,Southwest Airlines Co.,SEA,SJC,614,1
352.00,AA,American Airlines Inc.,PBI,MIA,699,1
352.00,AS,Alaska Airlines Inc.,SFO,SAN,888,1
352.00,DL,Delta Air Lines Inc.,ATL,MSY,614,1
352.00,F9,Frontier Airlines Inc.,DEN,TYS,699,1
352.00,G4,Allegiant Air,LAS,GFK,698,1
352.00,NK,Spirit Air Lines,DTW,IAH,722,1
352.00,OH,PSA Airlines Inc.,JAX,PHL,631,1
352.00,PT,Piedmont Airlines,MDT,BOS,675,1
352.00,SY,Sun Country Airlines d/b/a MN Airlines,BZN,MSP,612,1
352.00,UA,United Air Lines Inc.,BNA,DEN,839,1
352.00,UA,United Air Lines Inc.,BWI,ORD,888,1
352.00,UA,United Air Lines Inc.,FLL,EWR,698,1
352.00,WN,Southwest Airlines Co.,SFO,LAX,838,1
353.00,AA,American Airlines Inc.,MIA,STX,838,1
353.00,AA,American Airlines Inc.,SAN,ORD,699,1
353.00,AS,Alaska Airlines Inc.,LAS,ANC,888,1
353.00,AS,Alaska Airlines Inc.,SLC,SEA,721,1
353.00,DL,Delta Air Lines Inc.,MCO,SLC,888,1
353.00,F9,Frontier Airlines Inc.,JAX,PHL,694,1
353.00,G7,GoJet Airlines LLC d/b/a United Express,GRR,EWR,530,1
353.00,NK,Spirit Air Lines,MYR,LGA,722,1
353.00,SY,Sun Country Airlines d/b/a MN Airlines,BOS,MSP,614,1
353.00,UA,United Air Lines Inc.,EWR,ORD,627,1
353.00,WN,Southwest Airlines Co.,MDW,SLC,838,1
353.00,WN,Southwest Airlines Co.,TPA,HOU,838,1
354.00,AA,American Airlines Inc.,DCA,SRQ,698,1
354.00,AS,Alaska Airlines Inc.,SFO,LAX,612,1
354.00,DL,Delta Air Lines Inc.,SLC,LAS,699,1
354.00,F9,Frontier Airlines Inc.,DFW,SFO,722,1
354.00,OO,SkyWest Airlines Inc.,MSP,EWR,638,1
354.00,UA,United Air Lines Inc.,IAD,CLE,888,1
354.00,WN,Southwest Airlines Co.,DAL,LGB,614,1
354.00,WN,Southwest Airlines Co.,DCA,RSW,612,1
354.00,WN,Southwest Airlines Co.,PVD,TPA,838,1
354.00,YX,Republic Airline,DCA,OMA,673,1
355.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",ANC,ANI,483,1
355.00,9E,Endeavor Air Inc.,ATL,GNV,629,1
355.00,DL,Delta Air Lines Inc.,DTW,BDL,698,1
355.00,G4,Allegiant Air,AUS,PGD,694,1
355.00,NK,Spirit Air Lines,RSW,DTW,722,1
355.00,UA,United Air Lines Inc.,EWR,FLL,698,1
355.00,UA,United Air Lines Inc.,IND,SFO,694,1
355.00,UA,United Air Lines Inc.,MCO,EWR,839,1
355.00,WN,Southwest Airlines Co.,BWI,PHX,838,1
355.00,YV,Mesa Airlines Inc.,BWI,ORD,673,1
355.00,YX,Republic Airline,SDF,EWR,673,1
356.00,G4,Allegiant Air,DSM,BNA,698,1
356.00,G4,Allegiant Air,LAS,MLI,698,1
356.00,UA,United Air Lines Inc.,ORD,BOS,698,1
356.00,WN,Southwest Airlines Co.,STL,PHX,838,1
356.00,YX,Republic Airline,EYW,PBI,677,1
357.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",DUT,ANC,483,1
357.00,AA,American Airlines Inc.,MIA,SEA,699,1
357.00,DL,Delta Air Lines Inc.,BIL,MSP,698,1
357.00,F9,Frontier Airlines Inc.,ATL,PHX,722,1
357.00,F9,Frontier Airlines Inc.,ROC,MCO,694,1
357.00,NK,Spirit Air Lines,MYR,FLL,722,1
357.00,OO,SkyWest Airlines Inc.,ORD,MKG,629,1
357.00,UA,United Air Lines Inc.,EWR,BNA,888,1
357.00,VI,Vieques Air Link Inc.,CPX,SIG,131,1
357.00,WN,Southwest Airlines Co.,MEM,TPA,612,1
357.00,WN,Southwest Airlines Co.,SJU,STL,612,1
357.00,YX,Republic Airline,MIA,PIT,673,1
